make,model,year,body_type,mileage,door_count,nr_seats,color,fuel_type,engine_capacity,engine_power,gearbox,transmission,pollution_standard,price,apple_carplay,android_auto,bluetooth,wireless_charging,navigation,internet,usb_port,head_up_display,ac,climatronic,climatronic_2zone,climatronic_3zone,climatronic_4zone,panoramic_roof,electric_sunroof,manual_sunroof,rear_glass_sunroof,upholstery_alcantara,upholstery_leather_mix,upholstery_leather,upholstery_fabric,electric_driver_seat,heated_driver_seat,heated_passenger_seat,ventilated_front_seats,ventilated_rear_seats,memory_seat,front_armrest,sport_steering_wheel,paddle_shifters,keyless_entry,keyless_go,heated_windshield,air_suspension,sport_suspension,predictive_acc,cruise_control,adaptive_cruise,bi_xenon,laser_lights,led_lights,xenon,dynamic_lights,follow_me_home,front_park_sensors,rear_park_sensors,park_assist,auto_park,camera_360,rear_camera,folding_mirrors,blind_spot,lane_assist,distance_control,autonomous_driving,isofix,url
Mercedes-Benz,C,2016,Coupe,124 000 km,2,4,Gri,Benzina,2 996 cm3,333 CP,Automata,4x4 (automat),,22890,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/mercedes-benz-c-ver-400-4matic-9g-tronic-ID7HJIKZ.html
Volkswagen,Tiguan,2014,SUV,340 000 km,5,5,Alb,Diesel,1 968 cm3,110 CP,Manuala,Fata,Euro 5,7390,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/volkswagen-tiguan-ver-2-0-tdi-dpf-bluemotion-technology-freestyle-ID7HIgX6.html
Toyota,Corolla,2021,Sedan,130 000 km,5,,Negru,Hibrid,1 798 cm3,98 CP,Automata,Fata,,12990,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/toyota-corolla-ver-1-8-hsd-business-ID7HKRxi.html
Porsche,Cayenne,2021,SUV,63 000 km,5,,Gri,Benzina,2 995 cm3,340 CP,Automata,,,59900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autovit.ro/autoturisme/anunt/porsche-cayenne-ID7HNYQc.html
Skoda,Octavia,2011,Compacta,268 000 km,5,,Gri,Diesel,1 598 cm3,105 CP,Manuala,Fata,,4999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/skoda-octavia-ver-1-6-tdi-business-ID7HHWIl.html
Volvo,XC 60,2017,SUV,191 000 km,5,,Gri,Diesel,1 969 cm3,190 CP,Automata,,,13990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autovit.ro/autoturisme/anunt/volvo-xc-60-ID7HNYPj.html
Skoda,RAPID,2015,Combi,126 000 km,5,5,Rosu,Benzina,1 197 cm3,105 CP,Manuala,Fata,Euro 5,7399,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/skoda-rapid-ver-1-2-tsi-styleplus-ID7HNXnh.html
Toyota,Yaris,2009,Masina de oras,190 324 km,3,5,Gri,Benzina,1 329 cm3,101 CP,Manuala,Fata,,2750,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/toyota-yaris-ver-1-33-vvt-i-cool-ID7HH9lY.html
Volkswagen,Golf,2012,Combi,272 000 km,5,5,Gri,Diesel,1 598 cm3,105 CP,Manuala,Fata,Euro 5,3700,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/volkswagen-golf-ver-1-6-tdi-dpf-trendline-ID7HNYLw.html
Mercedes-Benz,GLE Coupe,2023,SUV,15 000 km,5,5,Alb,Hibrid Plug-In,1 991 cm3,381 CP,Automata,4x4 (automat),Euro 6,89950,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/mercedes-benz-gle-coupe-ID7HE9hr.html
Audi,A5,2017,Sedan,148 211 km,5,5,Negru,Diesel,1 968 cm3,190 CP,Automata,4x4 (automat),,20499,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/audi-a5-ver-ack-2-0-tdi-s-tronic-quattro-ID7HMOUs.html
Volkswagen,Passat Alltrack,2016,Combi,197 755 km,5,5,Negru,Diesel,1 968 cm3,190 CP,Automata,Fata,Euro 6,13990,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/volkswagen-passat-alltrack-ver-2-0-tdi-scr-4motion-dsg-bmt-ID7HBQKo.html
Mercedes-Benz,CLA,2013,Sedan,185 000 km,4,,Alb,Benzina,1 595 cm3,156 CP,Automata,,,10500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autovit.ro/autoturisme/anunt/mercedes-benz-cla-ID7HJ45a.html
Skoda,Octavia,2021,Sedan,87 264 km,5,5,Alb,Diesel,1 968 cm3,116 CP,Automata,Fata,,16450,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/skoda-octavia-ID7HNYNx.html
Audi,Q3,2014,SUV,182 000 km,5,5,Negru,Diesel,1 968 cm3,140 CP,Manuala,Fata,,11500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/audi-q3-ver-2-0-tdi-ID7HNYKy.html
Volkswagen,Passat,2015,Combi,296 000 km,5,5,Argint,Diesel,1 968 cm3,150 CP,Automata,Fata,,9899,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/volkswagen-passat-ver-2-0-tdi-dsg-comfortline-ID7HNikV.html
Mercedes-Benz,GLC,2018,SUV,95 379 km,5,5,Gri,Benzina,1 991 cm3,245 CP,Automata,4x4 (automat),Euro 6,24700,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,https://www.autovit.ro/autoturisme/anunt/mercedes-benz-glc-ID7HLKxS.html
Ford,Kuga,2020,SUV,197 320 km,5,5,Gri,Hibrid Plug-In,2 488 cm3,225 CP,Automata,Fata,Euro 6d-Temp,16456,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/ford-kuga-ver-2-5-duratec-phev-st-line-ID7HFZ26.html
Lexus,Seria ES,2020,Sedan,174 500 km,4,5,Negru,Hibrid,2 487 cm3,218 CP,Automata,Fata,Euro 6,27498.99,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/lexus-seria-es-ver-300h-f-sport-ID7HMci9.html
Skoda,Octavia,2018,Combi,174 300 km,5,5,Negru,Benzina,1 498 cm3,150 CP,Automata,Fata,Euro 6,10999,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/skoda-octavia-ver-1-5-tsi-act-dsg-ambition-ID7HMpue.html
Toyota,C-HR,2021,SUV,126 000 km,5,5,Alb,Hibrid,1 798 cm3,122 CP,Automata,Fata,Euro 6,20999.99,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/toyota-c-hr-ver-business-edition-ID7HMraB.html
Ford,Kuga,2020,SUV,143 214 km,5,5,Gri,Diesel,1 995 cm3,190 CP,Automata,4x4 (manual),,18450,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/ford-kuga-ver-2-0-ecoblue-4x4-aut-st-line-x-ID7HNYMu.html
BMW,Seria 5,2021,Sedan,202 400 km,5,5,Negru,Diesel,1 995 cm3,190 CP,Automata,Spate,Euro 6,28990,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/bmw-seria-5-ver-520d-aut-m-sport-edition-ID7HNYMm.html
Volkswagen,Golf,2012,Combi,235 000 km,5,5,Gri,Diesel,1 598 cm3,105 CP,Manuala,Fata,Euro 5,5190,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/volkswagen-golf-ver-1-6-tdi-dpf-bluemotion-technology-highline-ID7HNYLk.html
Volkswagen,Passat,2012,Combi,283 000 km,5,5,Gri,Diesel,1 968 cm3,140 CP,Manuala,Fata,,6500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/volkswagen-passat-ver-2-0-tdi-bluemotion-technology-comfortline-ID7HNYJM.html
Toyota,Camry,2025,Sedan,25 420 km,4,,Negru,Hibrid,2 487 cm3,218 CP,Automata,Fata,,35500,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/toyota-camry-ver-2-5-business-ID7HNYJS.html
Opel,Astra,2012,Combi,96 000 km,5,,Gri,Benzina,1 364 cm3,140 CP,Manuala,Fata,Euro 5,4999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/opel-astra-ver-1-4-turbo-design-edition-ID7HNYKs.html
BMW,X1,2023,SUV,130 000 km,5,5,Alte culori,Diesel,1 995 cm3,150 CP,Automata,Fata,Euro 6d-Temp,30900,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,https://www.autovit.ro/autoturisme/anunt/bmw-x1-ver-sdrive18d-aut-m-sport-ID7HNhSM.html
Dacia,Logan,2020,Sedan,10 100 km,4,5,Rosu,Benzina,998 cm3,73 CP,Manuala,Fata,Euro 6,8500,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/dacia-logan-ver-1-0-sce-laureate-ID7HMqCe.html
BMW,X3,2015,SUV,204 528 km,5,5,Alb,Diesel,1 995 cm3,191 CP,Automata,4x4 (automat),Euro 6b,13780,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/bmw-x3-ver-xdrive20d-aut-advantage-ID7HMP2d.html
Volkswagen,Tiguan,2012,SUV,230 000 km,5,5,Negru,Diesel,1 968 cm3,110 CP,Manuala,Fata,Euro 5,9890,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/volkswagen-tiguan-ver-2-0-tdi-dpf-bluemotion-technology-cup-sport-style-ID7HMP2P.html
Smart,Fortwo,2002,Cabrio,248 000 km,2,2,Negru,Diesel,799 cm3,41 CP,Automata,Spate,Euro 3,1490,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autovit.ro/autoturisme/anunt/smart-fortwo-ID7HMb2L.html
Smart,Fortwo,2003,Cabrio,320 000 km,3,2,Argint,Diesel,799 cm3,41 CP,Automata,Spate,,1690,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autovit.ro/autoturisme/anunt/smart-fortwo-ver-softtouch-passion-cdi-ID7HMfPQ.html
Ford,Mondeo,2016,Sedan,236 168 km,5,5,Negru,Diesel,1 997 cm3,150 CP,Manuala,Fata,Euro 6,8450,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/ford-mondeo-ver-2-0-tdci-start-stopp-business-edition-ID7HNYHS.html
Volkswagen,Golf,2018,Compacta,137 900 km,5,,Gri,Diesel,1 968 cm3,150 CP,Automata,,,14000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autovit.ro/autoturisme/anunt/volkswagen-golf-ver-2-0-tdi-dsg-comfortline-ID7HNYnc.html
Ford,Focus,2013,Combi,301 206 km,5,5,Negru,Diesel,1 560 cm3,115 CP,Manuala,Fata,Euro 5,3950,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/ford-focus-ver-1-6-tdci-dpf-titanium-ID7HHExI.html
Hyundai,Tucson,2017,SUV,186 000 km,5,5,Albastru,Diesel,1 685 cm3,141 CP,Automata,Fata,Euro 6,13500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/hyundai-tucson-ver-blue-1-7-crdi-2wd-dct-premium-ID7HKk7H.html
Citroën,Jumpy,2008,Monovolum,330 000 km,4,3,Alb,Diesel,1 560 cm3,90 CP,Manuala,Fata,,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.autovit.ro/autoturisme/anunt/citroen-jumpy-combi-ver-l2-9-si-ID7HNYDa.html
Ford,Mondeo,2020,Sedan,100 000 km,4,5,Alb,Diesel,1 997 cm3,190 CP,Automata,4x4 (automat),Euro 6,15950,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/ford-mondeo-ver-2-0-tdci-aut-awd-titanium-ID7HNYCo.html
Volkswagen,Passat CC,2014,Sedan,193 100 km,4,,Argint,Benzina,1 390 cm3,160 CP,Automata,Fata,,10500,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/volkswagen-passat-cc-ver-1-4-tsi-bluemotion-technology-dsg-ID7HNYBy.html
Renault,Scenic,2015,Monovolum,210 000 km,5,5,Gri,Benzina,1 197 cm3,115 CP,Manuala,Fata,Euro 5,5290,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/renault-scenic-ver-energy-tce-115-s-s-limited-ID7HMvP2.html
Porsche,Cayenne,2024,SUV,25 200 km,5,5,Gri,Benzina,2 995 cm3,353 CP,Automata,4x4 (manual),,86000,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/porsche-cayenne-ver-tiptronic-s-ID7HMa1L.html
Volkswagen,ID.3,2023,Compacta,136 466 km,5,5,Alb,Electric,,204 CP,Automata,Spate,,19500,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/volkswagen-id3-ver-58-kwh-pro-ID7HNYA2.html
Volkswagen,Tiguan,2014,SUV,208 000 km,5,,Negru,Benzina,1 390 cm3,122 CP,Manuala,,,8699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autovit.ro/autoturisme/anunt/volkswagen-tiguan-ID7HNYCE.html
Seat,Ibiza,2006,Masina de oras,160 000 km,5,5,Albastru,Benzina,1 198 cm3,70 CP,Manuala,Fata,Euro 4,2200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autovit.ro/autoturisme/anunt/seat-ibiza-ID7HNYAK.html
Hyundai,KONA,2023,SUV,166 741 km,5,,Maro,Electric,,204 CP,Automata,Fata,,18000,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,https://www.autovit.ro/autoturisme/anunt/hyundai-kona-ver-204cp-highway-plus-navi-ID7HNYqf.html
Kia,Sportage,2024,SUV,72 220 km,5,5,Verde,Hibrid,1 598 cm3,210 CP,Automata,4x4 (automat),Euro 6b,31950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autovit.ro/autoturisme/anunt/kia-sportage-ver-1-6-t-gdi-hev-6at-4x4-gt-line-ID7HNYAH.html
Nissan,Pathfinder,2005,SUV,315 828 km,5,7,Argint,Diesel,2 488 cm3,171 CP,Automata,4x4 (manual),,7300,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/nissan-pathfinder-ver-2-5-dci-aut-le-ID7HNYzL.html
Peugeot,3008,2018,SUV,144 000 km,5,,Alte culori,Benzina,1 598 cm3,165 CP,Automata,Fata,,15190,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/peugeot-3008-ver-1-6-thp-eat6-gt-line-ID7HNYAc.html
Hyundai,i30,2024,Compacta,31 900 km,5,5,Albastru,Benzina,1 482 cm3,140 CP,Manuala,Fata,Euro 6d-Temp,18999,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/hyundai-i30-ver-1-5-t-gdi-140cp-m-t-mhev-highway-ID7HLnKb.html
Renault,Scenic,2013,Masina de oras,197 000 km,5,,Albastru,Diesel,1 461 cm3,110 CP,Automata,,,5490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autovit.ro/autoturisme/anunt/renault-scenic-ID7HLooh.html
Mercedes-Benz,GLA,2019,SUV,45 000 km,5,5,Gri,Benzina,1 595 cm3,156 CP,Automata,Fata,Euro 6,19900,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,https://www.autovit.ro/autoturisme/anunt/mercedes-benz-gla-ID7HMqgY.html
Dacia,Sandero Stepway,2019,Masina de oras,97 000 km,5,,Negru,Benzina,898 cm3,90 CP,Manuala,Fata,,6490,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/dacia-sandero-stepway-ver-tce-90-s-s-prestige-ID7HLoo8.html
Ford,Kuga,2013,SUV,133 000 km,5,,Alb,Benzina,1 596 cm3,150 CP,Manuala,Fata,,7490,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/ford-kuga-ver-1-6-ecoboost-start-stop-2wd-titanium-ID7HLooF.html
BMW,X4,2021,SUV,93 058 km,5,5,Albastru,Benzina,2 998 cm3,360 CP,Automata,4x4 (automat),,40450,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/bmw-x4-ID7HNYyr.html
Volkswagen,Touran,2013,Monovolum,238 400 km,5,,Gri,Diesel,1 968 cm3,140 CP,Automata,Fata,,7200,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/volkswagen-touran-ver-2-0-tdi-dpf-dsg-match-ID7HJhZq.html
Seat,Leon,2015,Combi,184 000 km,5,5,Argint,Diesel,1 968 cm3,150 CP,Manuala,4x4 (automat),Euro 6,10250,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/seat-leon-ver-2-0-tdi-start-stop-4drive-x-perience-ID7HNYxs.html
Tesla,Model 3,2019,Sedan,162 000 km,4,,Rosu,Electric,,491 CP,Automata,4x4 (automat),,20400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autovit.ro/autoturisme/anunt/tesla-model-3-ID7HNYuu.html
